資料來源	檔案名稱	頁碼	行號	中文片名	上映日期	國別地區	發行商	製片商	統計起始日	統計結束日	統計週期	本期上映院數	本期銷售票數	本期銷售金額	累計上映天數	上映週數	最大上映院數	累計銷售票數	累計銷售金額	統計中
全國電影票房2018年04/09-04/15統計資訊	82.pdf	7	78	幸福路上	2017-10-30	中華民國	傳影互動股份有限公司	傳影互動股份有限公司##幸福路映畫社有限公司##財團法人高雄市文化基金會	2018-04-09	2018-04-15	weekly	3	91	10820	NULL	24.0	70	61383	12905209	False
全國電影票房2018年04/09-04/15統計資訊	82.pdf	7	79	點五步	2016-11-04	香港	采昌國際多媒體股份有限公司	GOLDEN SCENECOMPANY LIMITED(高先電影有限公司)CREATEHK##電影發展基金	2018-04-09	2018-04-15	weekly	1	2	200	NULL	76.0	5	306	65315	False
全國電影票房2018年04/09-04/15統計資訊	82.pdf	7	80	模仿遊戲	2015-02-26	美國	香港商甲上娛樂有限公司台灣分公司	BBP IMITATION LLC.	2018-04-09	2018-04-15	weekly	1	8	1050	NULL	163.0	1	8	1050	False
全國電影票房2018年04/09-04/15統計資訊	82.pdf	7	81	看見台灣	2013-11-01	中華民國	牽猴子整合行銷股份有限公司	台灣阿布電影股份有限公司	2018-04-09	2018-04-15	weekly	1	40	8800	NULL	232.0	3	2997	691500	False
全國電影票房2018年04/09-04/15統計資訊	82.pdf	7	82	玩具總動員3	2010-06-16	美國	台灣華特迪士尼股份有限公司	BUENA VISTAINTERNATIONAL,INC.	2018-04-09	2018-04-15	weekly	1	85	21250	NULL	408.0	1	321	79700	True
全國電影票房2018年04/09-04/15統計資訊	82.pdf	7	83	玩具總動員	2010-06-16	美國	台灣華特迪士尼股份有限公司	BUENA VISTAINTERNATIONAL,INC.	2018-04-09	2018-04-15	weekly	1	53	13140	NULL	408.0	1	140	34890	True
全國電影票房2018年04/09-04/15統計資訊	82.pdf	7	84	玩具總動員2	2010-04-23	美國	台灣華特迪士尼股份有限公司	BUENA VISTAINTERNATIONAL,INC.	2018-04-09	2018-04-15	weekly	1	40	10000	NULL	416.0	2	168	41320	True
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	1	真愛趁現在	2018-04-13	美國	威視股份有限公司	MIDNIGHT SUN, LLC	2018-04-16	2018-04-22	weekly	35	6274	1450334	NULL	2.0	35	12370	2899088	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	10	自殺實境秀	2018-04-13	美國	暗光鳥有限公司	GREAT POINT MEDIALIMITED	2018-04-16	2018-04-22	weekly	2	57	12235	NULL	2.0	4	157	33500	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	11	11號戰壕	2018-04-13	加拿大	暗光鳥有限公司	RAVEN BANNERENTERTAINMENT INC.	2018-04-16	2018-04-22	weekly	2	39	8175	NULL	2.0	2	79	16655	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	12	衝吧！我的龐克青春	2018-04-13	日本	鴻基國際視訊股份有限公司	COLORBIRD INC.	2018-04-16	2018-04-22	weekly	2	26	5720	NULL	2.0	2	53	11540	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	13	禮物	2018-04-13	泰國	鴻基國際視訊股份有限公司	GDH 599 COMPANY LTD.	2018-04-16	2018-04-22	weekly	2	17	4140	NULL	2.0	2	38	9360	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	14	毀滅大作戰	2018-04-12	美國	美商華納兄弟（遠東）股份有限公司台灣分公司	ARNER BROS.PICTURESINTERNATIONAL.	2018-04-16	2018-04-22	weekly	92	198392	46306229	NULL	2.0	92	434605	102752329	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	2	盛情款待	2018-04-13	中華民國	天大影業股份有限公司	天大影業股份有限公司##(日本)株式会社松竹撮影所	2018-04-16	2018-04-22	weekly	27	3839	806564	NULL	2.0	27	8870	1890824	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	3	最後相愛的日子	2018-04-13	美國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	IM Global, LLC	2018-04-16	2018-04-22	weekly	12	984	207655	NULL	2.0	12	2047	432359	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	4	春光之境	2018-04-13	英國	車庫娛樂股份有限公司	PROTAGONIST PICTURESLIMITED	2018-04-16	2018-04-22	weekly	6	611	132115	NULL	2.0	7	1120	243810	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	5	底特律	2018-04-13	美國	車庫娛樂股份有限公司	&quot;METRO-GOLDWYN-	2018-04-16	2018-04-22	weekly	5	455	105317	NULL	2.0	5	978	229591	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	6	四月的女兒	2018-04-13	墨西哥	天馬行空數位有限公司	(法國)MK2 FILMS	2018-04-16	2018-04-22	weekly	5	211	44340	NULL	2.0	5	457	97985	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	7	裸色愛情	2018-04-13	義大利	佳映娛樂國際股份有限公司	(法國)CELLULOIDDREAMS SAS	2018-04-16	2018-04-22	weekly	5	196	37055	NULL	2.0	5	357	68565	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	8	我的美麗爸爸	2018-04-13	法國	佳映娛樂國際股份有限公司	DOC &amp; FILMINTERNATIONAL	2018-04-16	2018-04-22	weekly	5	153	30430	NULL	2.0	5	264	53030	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	0	9	給自己的情書	2018-04-13	義大利	佳映娛樂國際股份有限公司	TRUE COLOURSGLORIOUS FILMS S.R.L	2018-04-16	2018-04-22	weekly	5	127	23870	NULL	2.0	5	240	46545	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	15	終極殺陣5	2018-04-12	法國	海樂影業股份有限公司	T5 PRODUCTION	2018-04-16	2018-04-22	weekly	68	44396	9978850	NULL	2.0	68	95223	21526582	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	16	飢膚	2018-04-06	德國	暗光鳥有限公司	（英國）JINGA FILMSLIMITED	2018-04-16	2018-04-22	weekly	1	11	2325	NULL	3.0	2	60	12665	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	17	午夜遊戲	2018-04-06	美國	暗光鳥有限公司	VOLTAGE PICTURES,LLC	2018-04-16	2018-04-22	weekly	1	10	2160	NULL	3.0	2	128	26940	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	18	噤界	2018-04-04	美國	美商美國派拉蒙影片股份有限公司台灣分公司	PARAMOUNT PICTURESCORPORATION	2018-04-16	2018-04-22	weekly	84	44731	10405961	NULL	3.0	84	286356	66412153	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	19	雨妳再次相遇	2018-04-04	南韓	車庫娛樂股份有限公司	LOTTE ENTERTAINMENT	2018-04-16	2018-04-22	weekly	47	12771	2906513	NULL	3.0	49	72202	16678236	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	20	比得兔	2018-04-04	美國	博偉電影股份有限公司	SONY PICTURESRELEASINGINTERNATIONALCORPORATION.	2018-04-16	2018-04-22	weekly	86	10912	2467071	NULL	3.0	86	111995	25518160	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	21	糯爾摩斯	2018-04-04	美國	美商美國派拉蒙影片股份有限公司台灣分公司	PARAMOUNT PICTURESCORPORATION	2018-04-16	2018-04-22	weekly	54	947	213272	NULL	3.0	73	21939	4980340	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	22	寂寞大師	2018-04-04	英國	傳影互動股份有限公司	HANWAY FILMSLIMITED	2018-04-16	2018-04-22	weekly	14	915	199730	NULL	3.0	15	6754	1507514	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	23	恩德培行動	2018-04-04	美國	英屬維京群島商高捷全球開發有限公司台灣分公司	(美國)STORYTELLERDISTRIBUTION CO., LLC	2018-04-16	2018-04-22	weekly	37	854	186810	NULL	3.0	53	24979	5654937	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	24	特別版FREE！男子游泳部－TAKEYOURMARKS－	2018-04-04	日本	采昌國際多媒體股份有限公司	ABC ANIMATION, INC.	2018-04-16	2018-04-22	weekly	11	423	103399	NULL	3.0	13	10226	2520921	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	25	魔女席瑪	2018-04-04	挪威	鏡象電影製作有限公司	(法國)MEMENTO FILMSINTERNATIONAL	2018-04-16	2018-04-22	weekly	5	155	35770	NULL	3.0	14	2401	537086	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	1	26	最酷的旅伴	2018-04-03	法國	海鵬影業有限公司	(匈牙利)FREEWAYENTERTAINMENT KFT.	2018-04-16	2018-04-22	weekly	9	2254	486565	NULL	3.0	9	10438	2241310	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	27	卡拉絲：為愛而聲	2018-04-03	法國	采昌國際多媒體股份有限公司	MK2 FILMS-SOCIÉTÉPAR ACTIONSSIMPLIFIÉE	2018-04-16	2018-04-22	weekly	7	503	104325	NULL	3.0	9	3748	806373	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	28	有一種喜歡	2018-03-30	中華民國	九星電影有限公司	星電影有限公司##風山漸(香港)有限公司	2018-04-16	2018-04-22	weekly	25	1531	344601	NULL	4.0	48	39169	8805991	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	29	劇場版無敵鐵金剛/INFINITY	2018-03-30	日本	曼迪傳播有限公司	TOEI ANIMATION CO.,LTD.	2018-04-16	2018-04-22	weekly	17	731	173490	NULL	4.0	25	29107	6865549	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	30	多桑不在家	2018-03-30	日本	天馬行空數位有限公司	CREi INC	2018-04-16	2018-04-22	weekly	6	152	33310	NULL	4.0	10	5640	1235355	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	31	消屍的夜晚	2018-03-30	南韓	車庫娛樂股份有限公司	CONTENTS PANDA	2018-04-16	2018-04-22	weekly	3	62	14040	NULL	4.0	12	5250	1192363	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	32	老闆好壞	2018-03-30	美國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	STX PRODUCTIONS,LLC	2018-04-16	2018-04-22	weekly	2	57	13355	NULL	4.0	55	13914	3139958	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	33	小活佛	2018-03-30	法國	聯影企業股份有限公司	TF1 DROITSAUDIOVISUELS	2018-04-16	2018-04-22	weekly	2	53	11165	NULL	4.0	6	1643	336355	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	34	一級玩家	2018-03-29	美國	美商華納兄弟（遠東）股份有限公司台灣分公司	WARNER BROS.PICTURESINTERNATIONAL.	2018-04-16	2018-04-22	weekly	89	128835	33924662	NULL	4.0	90	1289254	332712441	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	2	35	大陸七月與安生	2018-03-23	中國	香港商甲上娛樂有限公司台灣分公司	(大陸)極客影業（上海）有限公司 ##(大陸)嘉映影業有限公司##(大陸)霍爾果斯嘉美影業有限公司##(大陸)上海極客文化傳播有限公司##(大陸)上海尚世影業有限公司##(大陸)亞博思文化傳媒（北京）有限公司##(香港)我們製作有限公司##(香港)阿里巴巴影業集團有限公司##(香港)天恩娛樂有限公司	2018-04-16	2018-04-22	weekly	13	1155	256240	NULL	5.0	13	23675	5490406	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	36	你只欠我一個道歉	2018-03-23	黎巴嫩	海鵬影業有限公司	(法國)INDIE SALESCOMPANY	2018-04-16	2018-04-22	weekly	6	465	98835	NULL	5.0	9	7908	1683770	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	37	抹大拉的馬利亞	2018-03-23	美國	美商美國環球影片股份有限公司台灣分公司	UNIVERSALINTERNATIONAL FILMSLLC	2018-04-16	2018-04-22	weekly	2	69	15130	NULL	5.0	12	4068	908209	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	38	環太平洋2:起義時刻	2018-03-21	美國	美商美國環球影片股份有限公司台灣分公司	UNIVERSALINTERNATIONAL FILMSLLC	2018-04-16	2018-04-22	weekly	75	6575	1532775	NULL	5.0	90	704309	169547869	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	39	人生起跑線	2018-03-16	印度	車庫娛樂股份有限公司	(模里西斯)ATL MEDIALTD	2018-04-16	2018-04-22	weekly	6	363	78360	NULL	6.0	37	28088	6299564	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	40	鬼搖靈	2018-03-09	南韓	安可電影股份有限公司	CJ E&amp;M CORPORATION	2018-04-16	2018-04-22	weekly	1	52	4320	NULL	7.0	14	9711	2231787	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	41	電影配樂傳奇	2018-03-09	美國	翻面映畫有限公司	CINETIC MEDIA	2018-04-16	2018-04-22	weekly	1	10	2370	NULL	7.0	7	8364	1869959	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	42	古墓奇兵	2018-03-08	美國	美商華納兄弟（遠東）股份有限公司台灣分公司	WARNER BROS.PICTURESINTERNATIONAL.	2018-04-16	2018-04-22	weekly	28	862	207447	NULL	7.0	89	573531	136628784	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	43	鎌倉物語	2018-03-02	日本	中影股份有限公司	NIPPON TELEVISIONNETWORKCORPORATION	2018-04-16	2018-04-22	weekly	9	611	131680	NULL	8.0	33	42611	9496545	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	44	紅雀	2018-02-28	美國	美商廿世紀福斯影片股份有限公司台灣分公司	TWENTIETH CENTURYFOX INTERNATIONALCORPORATION.	2018-04-16	2018-04-22	weekly	19	1221	297439	NULL	8.0	88	728412	172337538	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	45	淑女鳥	2018-02-28	美國	美商美國環球影片股份有限公司台灣分公司	UNIVERSALINTERNATIONAL FILMSLLC	2018-04-16	2018-04-22	weekly	1	56	12010	NULL	8.0	30	33885	7850720	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	46	愛愛後當機	2018-02-23	法國	原創娛樂股份有限公司	OTHER ANGLE PICTURES	2018-04-16	2018-04-22	weekly	2	57	7710	NULL	9.0	3	1135	200875	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	47	羅曼律師	2018-02-23	美國	捷傑有限公司	COLUMBIA PICTURES	2018-04-16	2018-04-22	weekly	1	37	5180	NULL	9.0	11	3105	631518	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	3	48	萌牛費迪南	2018-02-15	美國	美商廿世紀福斯影片股份有限公司台灣分公司	TWENTIETH CENTURYFOX INTERNATIONALCORPORATION.	2018-04-16	2018-04-22	weekly	2	229	18560	NULL	10.0	87	124045	28317063	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	49	西遊記女兒國	2018-02-15	香港	海樂影業股份有限公司	(香港)星皓影業(香港)有限公司##(大陸)星皓影業有限公司	2018-04-16	2018-04-22	weekly	4	290	17700	NULL	10.0	42	58384	12960171	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	50	角頭2：王者再起	2018-02-14	中華民國	理大國際多媒體股份有限公司	理大國際多媒體股份有限公司##柏合麗國際影業股份有限公司##能海電能科技股份有限公司##路得寶交通股份有限公司##鑫盛傳媒製作股份有限公司##鐵人文創娛樂有限公司##昇華娛樂傳播股份有限公司##捷泰精密工業股份有限公司##華人電通文化傳媒有限公司	2018-04-16	2018-04-22	weekly	1	12	3220	NULL	10.0	79	554487	127046157	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	51	黑豹	2018-02-13	美國	台灣華特迪士尼股份有限公司	BUENA VISTAINTERNATIONAL, INC.	2018-04-16	2018-04-22	weekly	3	376	96290	NULL	10.0	87	1558065	371621717	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	52	意外	2018-02-09	美國	美商廿世紀福斯影片股份有限公司台灣分公司	TWENTIETH CENTURYFOX INTERNATIONALCORPORATION.	2018-04-16	2018-04-22	weekly	3	127	25750	NULL	11.0	29	57289	12893617	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	53	15:17巴黎列車	2018-02-08	美國	美商華納兄弟（遠東）股份有限公司台灣分公司	WARNER BROS.PICTURESINTERNATIONAL.	2018-04-16	2018-04-22	weekly	9	983	72450	NULL	11.0	79	69291	15873886	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	54	電影版巧虎的彩虹綠洲	2018-02-02	日本	全民大劇團股份有限公司	倍樂生株式會社	2018-04-16	2018-04-22	weekly	7	186	44637	NULL	12.0	13	41907	9941155	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	55	金錢世界	2018-02-02	美國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	STX PRODUCTIONS, LLC	2018-04-16	2018-04-22	weekly	6	531	39700	NULL	12.0	71	44093	9708673	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	56	溫徹斯特鬼屋	2018-02-02	美國	香港商甲上娛樂有限公司台灣分公司	ECLIPSE PICTURES INC.	2018-04-16	2018-04-22	weekly	3	197	26470	NULL	12.0	61	113547	26534961	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	4	57	水底情深	2018-02-02	美國	美商廿世紀福斯影片股份有限公司台灣分公司	TWENTIETH CENTURYFOX INTERNATIONALCORPORATION.	2018-04-16	2018-04-22	weekly	1	25	5700	NULL	12.0	49	117399	27803474	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	58	決勝女王	2018-02-02	美國	采昌國際多媒體股份有限公司	(英國)FILM &amp; TV HOUSELIMITED	2018-04-16	2018-04-22	weekly	1	23	2300	NULL	12.0	63	132344	30757926	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	59	縮小人生	2018-01-26	美國	美商美國派拉蒙影片股份有限公司台灣分公司	(美國)PARAMOUNTPICTURESCORPORATION	2018-04-16	2018-04-22	weekly	12	1756	161930	NULL	13.0	84	143415	32767815	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	60	老娘叫譚雅	2018-01-26	美國	海樂影業股份有限公司	(匈牙利)FREEWAYENTERTAINMENT KFT.	2018-04-16	2018-04-22	weekly	3	270	39330	NULL	13.0	28	15688	3359378	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	61	移動迷宮：死亡解藥	2018-01-19	美國	美商廿世紀福斯影片股份有限公司台灣分公司	TWENTIETH CENTURYFOX INTERNATIONALCORPORATION.	2018-04-16	2018-04-22	weekly	12	2704	188800	NULL	14.0	89	759737	172688427	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	62	12猛漢	2018-01-19	美國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	HS Film, LLC	2018-04-16	2018-04-22	weekly	5	257	25190	NULL	14.0	77	163354	36100389	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	63	大災難家	2018-01-19	美國	美商華納兄弟(遠東)股份有限公司台灣分公司	WARNER BROS.PICTURESINTERNATIONAL.	2018-04-16	2018-04-22	weekly	6	179	12790	NULL	14.0	65	39746	9052799	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	64	疾速救援	2018-01-12	法國	英屬維京群島商高捷全球開發有限公司台灣分公司	STUDIOCANAL	2018-04-16	2018-04-22	weekly	5	800	58550	NULL	15.0	61	246785	56852289	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	65	美國天使：重建（英國國家劇院現場）	2018-01-12	英國	威秀影城股份有限公司	THE ROYAL NATIONALTHEATRE	2018-04-16	2018-04-22	weekly	2	44	30520	NULL	15.0	4	753	503560	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	66	美國天使：千禧年降臨（英國國家劇院現場）	2018-01-11	英國	威秀影城股份有限公司	THE ROYAL NATIONALTHEATRE	2018-04-16	2018-04-22	weekly	5	59	40240	NULL	15.0	5	824	553480	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	67	君臣人子小命嗚呼（英國國家劇院現場）	2018-01-10	英國	威秀影城股份有限公司	THE ROYAL NATIONALTHEATRE	2018-04-16	2018-04-22	weekly	5	38	25200	NULL	15.0	5	506	326960	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	5	68	沉淪（英國國家劇院現場）	2018-01-10	英國	威秀影城股份有限公司	THE ROYAL NATIONALTHEATRE	2018-04-16	2018-04-22	weekly	1	32	20600	NULL	15.0	5	539	347460	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	6	69	最黑暗的時刻	2018-01-05	美國	美商美國環球影片股份有限公司台灣分公司	UNIVERSALINTERNATIONAL FILMSLLC	2018-04-16	2018-04-22	weekly	11	905	88780	NULL	16.0	42	36836	8276549	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	6	70	陰兒房第4章：鎖命亡靈	2018-01-05	美國	博偉電影股份有限公司	(美國)SONY PICTURESRELEASINGINTERNATIONALCORPORATION.	2018-04-16	2018-04-22	weekly	2	110	9300	NULL	16.0	81	140596	31333471	False
全國電影票房2018年04/16-04/22統計資訊	83.pdf	6	71	野蠻遊戲：瘋狂叢林	2017-12-27	美國	博偉電影股份有限公司	SONY PICTURESRELEASINGINTERNATIONALCORPORATION.	2018-04-16	2018-04-22	weekly	12	2437	195390	NULL	17.0	88	869794	202497525	False
